county,tract,cd109,cntyname,pop2k,afact109
42013,104.02,9,Blair PA,6328,1
42013,105,9,Blair PA,4046,1
42013,106,9,Blair PA,2524,1
42013,107,9,Blair PA,6383,1
42013,108,9,Blair PA,3740,1
42013,109,9,Blair PA,7694,1
42013,110.01,9,Blair PA,3944,1
42013,110.02,9,Blair PA,4254,1
42013,111,9,Blair PA,6070,1
42013,112,9,Blair PA,5368,1
42013,113,9,Blair PA,5774,1
42013,114,9,Blair PA,2418,1
42013,115,9,Blair PA,5500,1
42013,116,9,Blair PA,3904,1
42013,1002,9,Blair PA,2341,1
42013,1003,9,Blair PA,3317,1
42013,1004,9,Blair PA,1831,1
42013,1005,9,Blair PA,3665,1
42013,1006,9,Blair PA,2936,1
42013,1007,9,Blair PA,2630,1
42013,1008,9,Blair PA,2392,1
42013,1009,9,Blair PA,4596,1
42013,1011,9,Blair PA,1671,1
42013,1012,9,Blair PA,3917,1
42013,1014,9,Blair PA,4055,1
42013,1015,9,Blair PA,3731,1
42013,1016,9,Blair PA,3562,1
42013,1017,9,Blair PA,4019,1
42013,1018,9,Blair PA,3123,1
42013,1019,9,Blair PA,1739,1
42015,9801,10,Bradford PA,4187,1
42015,9802,10,Bradford PA,5177,1
42015,9803,10,Bradford PA,5813,1
42015,9804,10,Bradford PA,3415,1
42015,9805,10,Bradford PA,6045,1
42015,9806,10,Bradford PA,4521,1
42015,9807,10,Bradford PA,4681,1
42015,9808,10,Bradford PA,4045,1
42015,9809,10,Bradford PA,5514,1
42015,9810,10,Bradford PA,3024,1
42015,9811,10,Bradford PA,2977,1
42015,9812,10,Bradford PA,5137,1
42015,9813,10,Bradford PA,4148,1
42015,9814,10,Bradford PA,4077,1
42017,1001.02,8,Bucks PA,2771,1
42017,1001.03,8,Bucks PA,2420,1
42017,1001.04,8,Bucks PA,4475,1
42017,1001.05,8,Bucks PA,3406,1
42017,1002.01,8,Bucks PA,4322,1
42017,1002.06,8,Bucks PA,4447,1
42017,1002.07,8,Bucks PA,3842,1
42017,1002.08,8,Bucks PA,6441,1
42017,1002.09,8,Bucks PA,7958,1
42017,1002.1,8,Bucks PA,7418,1
42017,1002.11,8,Bucks PA,6538,1
42017,1002.12,8,Bucks PA,4396,1
42017,1003.02,8,Bucks PA,5118,1
42017,1003.03,8,Bucks PA,5215,1
42017,1003.04,8,Bucks PA,2431,1
42017,1003.06,8,Bucks PA,3614,1
42017,1003.07,8,Bucks PA,5025,1
42017,1004.01,8,Bucks PA,6599,1
42017,1004.02,8,Bucks PA,6575,1
42017,1004.03,8,Bucks PA,2227,1
42017,1004.04,8,Bucks PA,6307,1
42017,1004.06,8,Bucks PA,4004,1
42017,1004.07,8,Bucks PA,1387,1
42017,1004.08,8,Bucks PA,7019,1
42017,1005,8,Bucks PA,2631,1
42017,1006,8,Bucks PA,3949,1
42017,1007,8,Bucks PA,3343,1
42017,1008.03,8,Bucks PA,4865,1
42017,1008.04,8,Bucks PA,3773,1
42017,1008.05,8,Bucks PA,6281,1
42017,1008.07,8,Bucks PA,3169,1
42017,1008.08,8,Bucks PA,5342,1
42017,1008.09,8,Bucks PA,4944,1
42017,1008.1,8,Bucks PA,3473,1
42017,1008.11,8,Bucks PA,4461,1
42017,1009,8,Bucks PA,7833,1
42017,1010,8,Bucks PA,893,1
42017,1011,8,Bucks PA,2420,1
42017,1012,8,Bucks PA,927,1
42017,1013,8,Bucks PA,1981,1
42017,1014.01,8,Bucks PA,3987,1
42017,1014.03,8,Bucks PA,6315,1
42017,1014.04,8,Bucks PA,2449,1
42017,1014.05,8,Bucks PA,6525,1
42017,1015.03,8,Bucks PA,3964,1
42017,1015.04,8,Bucks PA,2977,1
42017,1015.05,8,Bucks PA,3411,1
42017,1015.06,8,Bucks PA,5412,1
42017,1016.03,8,Bucks PA,3075,1
42017,1016.05,8,Bucks PA,4196,1
42017,1016.07,8,Bucks PA,3160,1
42017,1016.08,8,Bucks PA,4632,1
42017,1016.09,8,Bucks PA,4753,1
42017,1016.1,8,Bucks PA,4903,1
42017,1016.11,8,Bucks PA,6664,1
42017,1017,8,Bucks PA,492,1
42017,1018.02,8,Bucks PA,4128,1
42017,1018.03,8,Bucks PA,4941,1
42017,1018.04,8,Bucks PA,8511,1
42017,1019,8,Bucks PA,3900,1
42017,1020.02,8,Bucks PA,2834,1
42017,1020.03,8,Bucks PA,3782,1
42017,1020.04,8,Bucks PA,4082,1
42017,1021.02,8,Bucks PA,3130,1
42017,1021.03,8,Bucks PA,3973,1
42017,1021.04,8,Bucks PA,4999,1
42017,1022,8,Bucks PA,1001,1
42017,1023,8,Bucks PA,5199,1
42017,1024,8,Bucks PA,8828,1
42017,1025,8,Bucks PA,4564,1
42017,1026,8,Bucks PA,2211,1
42017,1027,8,Bucks PA,4233,1
42017,1028.01,8,Bucks PA,3096,1
42017,1028.02,8,Bucks PA,5714,1
42017,1029,8,Bucks PA,1059,1
42017,1030.01,8,Bucks PA,4694,1
42017,1030.02,8,Bucks PA,5226,1
42017,1031.01,8,Bucks PA,2478,1
42017,1031.02,8,Bucks PA,2080,1
42017,1031.03,8,Bucks PA,4373,1
42017,1032,8,Bucks PA,1283,1
42017,1033,8,Bucks PA,2191,1
42017,1034,8,Bucks PA,4963,1
42017,1035,8,Bucks PA,1313,1
42017,1036,8,Bucks PA,863,1
42017,1037,8,Bucks PA,3517,1
42017,1038,8,Bucks PA,1408,1
42017,1039,8,Bucks PA,4206,1
42017,1040,8,Bucks PA,4804,1
42017,1041,8,Bucks PA,2083,1
42017,1042,8,Bucks PA,11409,1
42017,1043,8,Bucks PA,7743,1
42017,1044,8,Bucks PA,2252,1
42017,1045.01,8,Bucks PA,12136,1
42017,1045.02,8,Bucks PA,4306,1
42017,1046.01,8,Bucks PA,4752,1
42017,1046.03,8,Bucks PA,6201,1
42017,1046.04,8,Bucks PA,6657,1
42017,1047.01,8,Bucks PA,3089,1
42017,1047.02,8,Bucks PA,2745,1
42017,1047.03,8,Bucks PA,2402,1
42017,1048,8,Bucks PA,3125,1
42017,1049.01,8,Bucks PA,6302,1
42017,1049.02,8,Bucks PA,5675,1
42017,1050.03,8,Bucks PA,5033,1
42017,1050.04,8,Bucks PA,5627,1
42017,1050.06,8,Bucks PA,5974,1
42017,1050.07,8,Bucks PA,8404,1
42017,1050.08,8,Bucks PA,2954,1
42017,1050.09,8,Bucks PA,3620,1
42017,1050.1,8,Bucks PA,3950,1
42017,1050.11,8,Bucks PA,3822,1
42017,1051,8,Bucks PA,2839,1
42017,1052.02,8,Bucks PA,5312,1
42017,1052.03,8,Bucks PA,2063,1
42017,1052.04,8,Bucks PA,10831,1
42017,1053,8,Bucks PA,2312,1
42017,1054,8,Bucks PA,7180,1
42017,1055.01,8,Bucks PA,8153,1
42017,1055.03,8,Bucks PA,9146,1
42017,1055.05,8,Bucks PA,3934,1
42017,1055.06,8,Bucks PA,4110,1
42017,1055.07,8,Bucks PA,7338,1
42017,1056,8,Bucks PA,2498,1
42017,1057.02,8,Bucks PA,3326,1
42017,1057.04,8,Bucks PA,6697,1
42017,1058.01,8,Bucks PA,6807,1
42017,1058.05,8,Bucks PA,5808,1
42017,1058.06,8,Bucks PA,103,1
42017,1058.07,8,Bucks PA,3506,1
42017,1058.08,8,Bucks PA,3643,1
42017,1058.09,8,Bucks PA,4480,1
42017,1058.1,8,Bucks PA,2668,1
42017,1058.11,8,Bucks PA,6132,1
42017,1058.12,8,Bucks PA,1718,1
42017,1059,8,Bucks PA,2031,1
42019,9021,3,Butler PA,2473,1
42019,9022,3,Butler PA,2069,1
42019,9023,3,Butler PA,3764,1
42019,9024,3,Butler PA,2698,1
42019,9025,3,Butler PA,4117,1
42019,9026,3,Butler PA,3229,1
42019,9027,3,Butler PA,2076,1
42019,9028,3,Butler PA,2911,1
42019,9029,3,Butler PA,1675,1
42019,9030,3,Butler PA,4660,1
42019,9031,3,Butler PA,2634,1
42019,9101,3,Butler PA,4532,1
42019,9102,3,Butler PA,4961,1
42019,9103,3,Butler PA,8578,1
42019,9104,3,Butler PA,2706,1
42019,9105,3,Butler PA,2209,1
42019,9106,3,Butler PA,4225,1
42019,9107,3,Butler PA,3074,1
42019,9108,3,Butler PA,3357,1
42019,9109,3,Butler PA,4825,1
42019,9110,3,Butler PA,6061,1
42019,9111,3,Butler PA,4217,1
42019,9112,3,Butler PA,5407,1
42019,9113,3,Butler PA,5448,1
42019,9114,3,Butler PA,3585,1
42019,9115.01,3,Butler PA,5690,1
42019,9115.02,3,Butler PA,1629,0.3696
42019,9115.02,4,Butler PA,2779,0.6304
42019,9116,3,Butler PA,5210,1
42019,9117,3,Butler PA,4696,1
42019,9118,4,Butler PA,6156,1
42019,9119,4,Butler PA,5060,1
42019,9120,4,Butler PA,7800,1
42019,9121.01,4,Butler PA,3909,1
42019,9121.02,4,Butler PA,2953,1
42019,9122,4,Butler PA,2965,1
42019,9123,4,Butler PA,7984,1
42019,9124,4,Butler PA,9348,1
42019,9127,4,Butler PA,6827,1
42019,9128,4,Butler PA,5586,1
42021,1,12,Cambria PA,1363,1
42021,2,12,Cambria PA,1442,1
42021,3,12,Cambria PA,2273,1
42021,4,12,Cambria PA,1160,1
42021,5,12,Cambria PA,1963,1
42021,6,12,Cambria PA,2310,1
42021,7,12,Cambria PA,3028,1
42021,8,12,Cambria PA,1067,1
42021,9,12,Cambria PA,721,1
42021,10,12,Cambria PA,1141,1
42021,11,12,Cambria PA,439,1
42021,12,12,Cambria PA,3544,1
42021,13,12,Cambria PA,2534,1
42021,14,12,Cambria PA,921,1
42021,101,12,Cambria PA,4380,1
42021,102,12,Cambria PA,1733,1
42021,103,12,Cambria PA,2501,1
42021,104,12,Cambria PA,1503,1
42021,105,12,Cambria PA,3951,1
42021,106,12,Cambria PA,2555,1
42021,107,12,Cambria PA,3054,1
42021,108.01,12,Cambria PA,5753,1
42021,108.02,12,Cambria PA,3791,1
42021,109,12,Cambria PA,851,1
42021,110,12,Cambria PA,1834,1
42021,111,12,Cambria PA,5862,1
42021,112,12,Cambria PA,2262,1
42021,113,12,Cambria PA,5523,1
42021,114,12,Cambria PA,3912,1
42021,115,12,Cambria PA,4925,1
42021,116,12,Cambria PA,3054,1
42021,117,12,Cambria PA,2728,1
42021,118,9,Cambria PA,715,0.1635
42021,118,12,Cambria PA,3658,0.8365
42021,119,9,Cambria PA,4199,1
42021,120,9,Cambria PA,6437,1
42021,121,9,Cambria PA,2577,1
42021,122,9,Cambria PA,4044,1
42021,123,9,Cambria PA,3798,1
42021,124,12,Cambria PA,4292,1
42021,125,12,Cambria PA,6323,1
42021,126,12,Cambria PA,3091,1
42021,127,12,Cambria PA,2680,1
42021,128,12,Cambria PA,6366,1
42021,129,12,Cambria PA,3906,1
42021,130,12,Cambria PA,2837,1
42021,131,12,Cambria PA,2976,1
42021,132,12,Cambria PA,4126,1
42021,133,12,Cambria PA,6495,1
42023,9601,5,Cameron PA,2526,1
42023,9602,5,Cameron PA,3448,1
42025,201.01,11,Carbon PA,6914,1
42025,201.02,11,Carbon PA,4804,1
42025,202,11,Carbon PA,6670,1
42025,203,11,Carbon PA,6262,1
42025,204,11,Carbon PA,4230,1
42025,205,11,Carbon PA,6439,1
42025,206,11,Carbon PA,5537,1
42025,207,11,Carbon PA,5155,1
42025,208,11,Carbon PA,7543,1
42025,209,11,Carbon PA,5248,1
42027,101,5,Centre PA,4004,1
42027,102,5,Centre PA,2941,1
42027,103,5,Centre PA,3494,1
42027,104,5,Centre PA,3466,1
42027,105,5,Centre PA,5038,1
42027,106,5,Centre PA,4021,1
42027,107,5,Centre PA,4277,1
42027,108,5,Centre PA,4845,1
42027,109,5,Centre PA,6537,1
42027,110,5,Centre PA,6117,1
42027,111,5,Centre PA,6395,1
42027,112,5,Centre PA,5217,1
42027,113,5,Centre PA,6106,1
42027,114,5,Centre PA,5314,1
42027,115,5,Centre PA,8914,1
42027,116,5,Centre PA,3694,1
42027,117,5,Centre PA,4795,1
42027,118,5,Centre PA,4657,1
42027,119.01,5,Centre PA,2357,1
42027,119.02,5,Centre PA,5149,1
42027,120,5,Centre PA,6090,1
42027,121,5,Centre PA,6378,1
42027,122,5,Centre PA,5412,1
42027,123,5,Centre PA,1822,1
42027,124,5,Centre PA,4287,1
42027,125,5,Centre PA,3548,1
42027,126,5,Centre PA,3240,1
42027,127,5,Centre PA,2716,1
42027,128,5,Centre PA,4927,1
42029,3001.01,6,Chester PA,2911,1
42029,3001.03,6,Chester PA,2545,1
42029,3001.04,6,Chester PA,5018,1
42029,3001.06,6,Chester PA,4625,1
42029,3001.07,6,Chester PA,4299,1
42029,3001.08,6,Chester PA,6100,1
42029,3001.09,6,Chester PA,3564,1
42029,3002.01,7,Chester PA,5067,1
42029,3002.02,7,Chester PA,5203,1
42029,3003.01,7,Chester PA,3458,1
42029,3003.02,7,Chester PA,3673,1
42029,3003.03,7,Chester PA,2880,1
42029,3004,7,Chester PA,3059,1
42029,3005,6,Chester PA,6960,1
42029,3006,6,Chester PA,3497,1
42029,3007,6,Chester PA,4317,0.9377
42029,3007,7,Chester PA,287,0.0623
42029,3008,6,Chester PA,4208,1
42029,3009,6,Chester PA,1653,0.6668
42029,3009,7,Chester PA,826,0.3332
42029,3010,6,Chester PA,6551,1
42029,3011,6,Chester PA,3305,1
42029,3012.01,6,Chester PA,295,1
42029,3012.02,6,Chester PA,5198,1
42029,3013,6,Chester PA,4566,1
42029,3014.01,6,Chester PA,2705,1
42029,3014.02,6,Chester PA,4676,1
42029,3015,6,Chester PA,1895,1
42029,3016,6,Chester PA,2556,1
42029,3017,6,Chester PA,1787,1
42029,3018,6,Chester PA,3170,1
42029,3019,6,Chester PA,3551,1
42029,3020,6,Chester PA,4051,1
42029,3021.01,6,Chester PA,5360,1
42029,3021.02,6,Chester PA,3973,1
42029,3022.02,6,Chester PA,6109,1
42029,3022.03,6,Chester PA,4472,1
42029,3022.04,6,Chester PA,5918,1
42029,3023,16,Chester PA,2617,1
42029,3024,16,Chester PA,3954,1
42029,3025,16,Chester PA,3880,1
42029,3026,16,Chester PA,4489,1
42029,3027.01,7,Chester PA,7601,1
42029,3027.02,7,Chester PA,4683,1
42029,3027.03,7,Chester PA,3698,1
42029,3027.04,7,Chester PA,4513,1
42029,3028.02,7,Chester PA,4314,1
42029,3028.03,7,Chester PA,2269,1
42029,3028.04,7,Chester PA,3711,1
42029,3028.05,7,Chester PA,6530,1
42029,3029.01,7,Chester PA,4508,1
42029,3029.02,7,Chester PA,5844,1
42029,3030,7,Chester PA,2678,1
42029,3031,16,Chester PA,4221,1
42029,3032,16,Chester PA,2850,1
42029,3033,16,Chester PA,6451,1
42029,3034.01,16,Chester PA,3327,1
42029,3034.02,16,Chester PA,1946,1
42029,3035,16,Chester PA,6317,1
42029,3036,6,Chester PA,2384,1
42029,3037,16,Chester PA,1150,1
42029,3038.01,6,Chester PA,3935,1
42029,3038.02,6,Chester PA,6840,1
42029,3039,6,Chester PA,5864,0.6235
42029,3039,16,Chester PA,3541,0.3765
42029,3040,6,Chester PA,2857,1
42029,3041.01,6,Chester PA,3989,1
42029,3041.02,6,Chester PA,3600,1
42029,3042.01,6,Chester PA,6413,1
42029,3042.02,6,Chester PA,4955,1
42029,3043,6,Chester PA,5822,1
42029,3044.02,6,Chester PA,7802,1
42029,3044.03,6,Chester PA,3893,1
42029,3044.04,6,Chester PA,4881,1
42029,3045,6,Chester PA,6850,1
42029,3046,6,Chester PA,3240,1
42029,3047,6,Chester PA,2031,1
42029,3048,6,Chester PA,959,1
42029,3049,6,Chester PA,6278,1
42029,3050,6,Chester PA,1287,1
42029,3051,6,Chester PA,7054,1
42029,3052,6,Chester PA,7074,1
42029,3053,6,Chester PA,5116,1
42029,3054,6,Chester PA,2366,1
42029,3055,6,Chester PA,3507,1
42029,3056,6,Chester PA,2730,1
42029,3057,6,Chester PA,2235,1
42029,3058,6,Chester PA,997,1
42029,3059,6,Chester PA,610,1
42029,3060,16,Chester PA,5157,1
42029,3061,16,Chester PA,859,1
42029,3062,16,Chester PA,5265,1
42029,3063,16,Chester PA,2652,1
42029,3064,16,Chester PA,1108,1
42029,3065,16,Chester PA,9083,1
42029,3066,16,Chester PA,2797,1
42029,3067,16,Chester PA,3850,1
42029,3068,16,Chester PA,1485,1
42029,3069,16,Chester PA,4583,1
42029,3070,16,Chester PA,2812,1
42029,3071,16,Chester PA,1632,1
42029,3072,16,Chester PA,1125,1
42029,3073,6,Chester PA,2582,1
42029,3074,16,Chester PA,3373,1
42029,3075,6,Chester PA,2444,1
42029,3076,6,Chester PA,1217,1
42029,3077,16,Chester PA,2485,1
42029,3078,16,Chester PA,2095,1
42029,3079,16,Chester PA,4319,1
42029,3080,16,Chester PA,4315,1
42029,3081,16,Chester PA,5516,1
42029,3082,16,Chester PA,2634,1
42029,3102,6,Chester PA,627,1
42029,3104,16,Chester PA,2921,1
42029,3105,16,Chester PA,650,1
42029,3109,6,Chester PA,966,1
42031,9901,5,Clarion PA,6216,1
42031,9902,5,Clarion PA,3715,1
42031,9903,5,Clarion PA,4883,1
42031,9904,5,Clarion PA,3781,1
42031,9905,5,Clarion PA,4254,1
42031,9906,5,Clarion PA,6185,1
42031,9907,5,Clarion PA,4759,1
42031,9908,5,Clarion PA,4110,1
42031,9909,5,Clarion PA,3862,1
42033,3301,5,Clearfield PA,5156,1
42033,3302,5,Clearfield PA,3624,1
42033,3303,5,Clearfield PA,4499,1
42033,3304,5,Clearfield PA,6444,1
42033,3305,5,Clearfield PA,4620,1
42033,3306,5,Clearfield PA,3030,1
42033,3307,5,Clearfield PA,2602,1
42033,3308,5,Clearfield PA,7030,1
42033,3309,5,Clearfield PA,5141,1
42033,3310,5,Clearfield PA,5501,1
42033,3311,5,Clearfield PA,3448,1
42033,3312,5,Clearfield PA,3183,1
42033,3313,5,Clearfield PA,4682,1
42033,3314,5,Clearfield PA,7301,1
42033,3315,5,Clearfield PA,2061,1
42033,3316,5,Clearfield PA,1573,0.5576
42033,3316,9,Clearfield PA,1248,0.4424
42033,3317,5,Clearfield PA,4904,0.7315
42033,3317,9,Clearfield PA,1800,0.2685
42033,3318,5,Clearfield PA,567,0.1923
42033,3318,9,Clearfield PA,2382,0.8077
42033,3319,9,Clearfield PA,2586,1
42035,9701,5,Clinton PA,3582,1
42035,9702,5,Clinton PA,5193,1
42035,9703,5,Clinton PA,3812,1
42035,9704,5,Clinton PA,4676,1
42035,9705,5,Clinton PA,4113,1
42035,9706,5,Clinton PA,1871,1
42035,9707,5,Clinton PA,7278,1
42035,9708,5,Clinton PA,3869,1
42035,9709,5,Clinton PA,3520,1
42037,501,11,Columbia PA,5241,1
42037,502,11,Columbia PA,5605,1
42037,503,11,Columbia PA,4770,1
42037,504,11,Columbia PA,4315,1
42037,505,11,Columbia PA,3793,1
42037,506,11,Columbia PA,5740,1
42037,507,11,Columbia PA,5034,1
42037,508,11,Columbia PA,3429,1
42037,509,11,Columbia PA,2572,1
42037,510,11,Columbia PA,2500,1
42037,511,11,Columbia PA,5971,1
42037,512,11,Columbia PA,3904,1
42037,513,11,Columbia PA,3113,1
42037,514,11,Columbia PA,2485,1
42037,515,11,Columbia PA,5679,1
42039,1101,3,Crawford PA,4371,0.7147
42039,1101,5,Crawford PA,1745,0.2853
42039,1102,3,Crawford PA,8033,1
42039,1103,3,Crawford PA,5163,1
42039,1104,3,Crawford PA,3236,1
42039,1105,3,Crawford PA,5821,1
42039,1106,3,Crawford PA,3092,1
42039,1107,3,Crawford PA,4193,1
42039,1108,3,Crawford PA,5080,1
42039,1109,3,Crawford PA,3328,1
42039,1110,5,Crawford PA,2485,1
42039,1111,5,Crawford PA,3549,1
42039,1112,5,Crawford PA,2597,1
42039,1113,3,Crawford PA,5707,1
42039,1114,3,Crawford PA,4736,1
42039,1115,3,Crawford PA,5287,1
42039,1116,3,Crawford PA,4162,1
42039,1117,3,Crawford PA,4727,1
42039,1118,3,Crawford PA,5499,1
42039,1119,3,Crawford PA,3580,1
42039,1120,3,Crawford PA,3975,1
42041,101,19,Cumberland PA,4984,1
42041,102.01,19,Cumberland PA,3919,1
42041,102.02,19,Cumberland PA,8045,1
42041,103,19,Cumberland PA,3913,1
42041,104,19,Cumberland PA,3676,1
42041,105,19,Cumberland PA,3960,1
42041,106,19,Cumberland PA,3995,1
42041,107,19,Cumberland PA,3808,1
42041,108,19,Cumberland PA,3541,1
42041,109,19,Cumberland PA,4442,1
42041,110,19,Cumberland PA,5507,1
42041,111,19,Cumberland PA,7488,1
42041,112,19,Cumberland PA,1521,1
42041,113.01,19,Cumberland PA,2931,1
42041,113.02,19,Cumberland PA,5373,1
42041,113.03,19,Cumberland PA,6078,1
42041,113.04,19,Cumberland PA,5414,1
42041,113.05,19,Cumberland PA,4339,1
42041,114,19,Cumberland PA,4402,1
42041,115,19,Cumberland PA,4640,1
42041,116.01,19,Cumberland PA,5900,1
42041,116.02,19,Cumberland PA,3345,1
42041,116.03,19,Cumberland PA,6093,1
42041,117,19,Cumberland PA,5530,1
42041,118.01,19,Cumberland PA,5885,1
42041,118.02,19,Cumberland PA,4707,1
42041,118.03,9,Cumberland PA,4406,0.6607
42041,118.03,19,Cumberland PA,2263,0.3393
42041,119.01,9,Cumberland PA,4177,1
42041,119.02,9,Cumberland PA,6020,1
42041,120,19,Cumberland PA,4364,1
42041,121,19,Cumberland PA,2183,1
42041,122,19,Cumberland PA,1914,1
42041,123,19,Cumberland PA,2445,1
42041,124,19,Cumberland PA,7064,1
42041,125,19,Cumberland PA,9393,1
42041,126,19,Cumberland PA,5471,1
42041,127,9,Cumberland PA,7384,0.8282
42041,127,19,Cumberland PA,1532,0.1718
42041,128,9,Cumberland PA,5234,0.7043
42041,128,19,Cumberland PA,2198,0.2957
42041,129,9,Cumberland PA,1367,1
42041,130,9,Cumberland PA,6597,1
42041,131.01,9,Cumberland PA,5143,0.6985
42041,131.01,19,Cumberland PA,2220,0.3015
42041,131.02,19,Cumberland PA,4379,1
42041,132,19,Cumberland PA,4484,1
42043,201,17,Dauphin PA,2968,1
42043,203,17,Dauphin PA,1746,1
42043,204,17,Dauphin PA,1656,1
42043,205,17,Dauphin PA,3103,1
42043,206,17,Dauphin PA,1391,1
42043,207,17,Dauphin PA,2954,1
42043,208,17,Dauphin PA,2704,1
42043,209,17,Dauphin PA,3636,1
42043,211,17,Dauphin PA,3069,1
42043,212,17,Dauphin PA,2372,1
42043,213,17,Dauphin PA,6533,1
42043,214,17,Dauphin PA,5128,1
42043,215,17,Dauphin PA,3479,1
42043,216,17,Dauphin PA,2645,1
42043,217,17,Dauphin PA,5566,1
42043,218,17,Dauphin PA,2194,1
42043,219,17,Dauphin PA,10599,1
42043,220,17,Dauphin PA,5067,1
42043,221,17,Dauphin PA,4035,1
42043,222,17,Dauphin PA,3044,1
42043,223,17,Dauphin PA,5599,1
42043,224.01,17,Dauphin PA,3320,1
42043,224.03,17,Dauphin PA,6211,1
42043,225.01,17,Dauphin PA,5274,1
42043,225.02,17,Dauphin PA,5658,1
42043,226.01,17,Dauphin PA,6814,1
42043,226.03,17,Dauphin PA,7225,1
42043,226.04,17,Dauphin PA,4323,1
42043,227,17,Dauphin PA,7764,1
42043,228,17,Dauphin PA,5017,1
42043,229,17,Dauphin PA,7958,1
42043,230,17,Dauphin PA,1872,1
42043,231,17,Dauphin PA,1570,1
42043,233,17,Dauphin PA,4230,1
42043,234,17,Dauphin PA,1628,1
42043,235,17,Dauphin PA,2720,1
42043,236,17,Dauphin PA,8149,1
42043,237,17,Dauphin PA,1553,1
42043,238,17,Dauphin PA,3845,1
42043,239,17,Dauphin PA,3844,1
42043,240.01,17,Dauphin PA,6187,1
42043,240.02,17,Dauphin PA,2847,1
42043,241.01,17,Dauphin PA,1641,1
42043,241.02,17,Dauphin PA,3477,1
42043,241.03,17,Dauphin PA,10114,1
42043,242,17,Dauphin PA,2548,1
42043,243,17,Dauphin PA,3493,1
42043,244,17,Dauphin PA,4360,1
42043,245.02,17,Dauphin PA,5322,1
42043,245.03,17,Dauphin PA,4793,1
42043,246,17,Dauphin PA,6505,1
42043,247,17,Dauphin PA,5776,1
42043,248,17,Dauphin PA,7625,1
42043,249,17,Dauphin PA,2568,1
42043,250,17,Dauphin PA,3105,1
42043,251,17,Dauphin PA,3091,1
42043,252,17,Dauphin PA,3391,1
42043,253,17,Dauphin PA,3930,1
42043,254,17,Dauphin PA,2562,1
42045,4001,7,Delaware PA,943,1
42045,4002,7,Delaware PA,3853,1
42045,4003.01,7,Delaware PA,6229,1
42045,4003.02,7,Delaware PA,3675,1
42045,4004.01,7,Delaware PA,4765,1
42045,4004.02,7,Delaware PA,3992,1
42045,4005,7,Delaware PA,4140,1
42045,4006,7,Delaware PA,5086,1
42045,4007,7,Delaware PA,5114,1
42045,4008.01,7,Delaware PA,1847,1
42045,4008.02,7,Delaware PA,3455,1
42045,4009,7,Delaware PA,1681,1
42045,4010,7,Delaware PA,1991,1
42045,4011.01,7,Delaware PA,2853,1
42045,4011.03,7,Delaware PA,3557,1
42045,4011.04,7,Delaware PA,4360,1
42045,4012,7,Delaware PA,3780,1
42045,4013.01,7,Delaware PA,2351,1
42045,4013.02,7,Delaware PA,3197,1
42045,4014.01,7,Delaware PA,2116,1
42045,4014.02,7,Delaware PA,4048,1
42045,4015.01,7,Delaware PA,3536,1
42045,4015.02,7,Delaware PA,4329,1
42045,4016,7,Delaware PA,1866,1
42045,4017,7,Delaware PA,2586,1
42045,4018,7,Delaware PA,3732,1
42045,4019,7,Delaware PA,4739,1
42045,4020,7,Delaware PA,2573,1
42045,4021,1,Delaware PA,5981,1
42045,4022,1,Delaware PA,2281,1
42045,4023,1,Delaware PA,3500,1
42045,4024,1,Delaware PA,3535,1
42045,4025,1,Delaware PA,3398,1
42045,4026,1,Delaware PA,3366,1
42045,4027,1,Delaware PA,2453,1
42045,4028,7,Delaware PA,5468,1
42045,4029,1,Delaware PA,3375,1
42045,4030.01,7,Delaware PA,3264,1
42045,4030.02,7,Delaware PA,2983,1
42045,4031.01,7,Delaware PA,3560,1
42045,4031.03,7,Delaware PA,2686,1
42045,4031.04,7,Delaware PA,2418,1
42045,4032,7,Delaware PA,4313,1
42045,4033,7,Delaware PA,6779,1
42045,4034.01,7,Delaware PA,3114,1
42045,4034.02,7,Delaware PA,3864,1
42045,4035.01,7,Delaware PA,4581,1
42045,4035.02,7,Delaware PA,2895,1
42045,4036.01,7,Delaware PA,4067,1
42045,4036.02,7,Delaware PA,1918,1
42045,4037.01,1,Delaware PA,787,0.4153
42045,4037.01,7,Delaware PA,1108,0.5847
42045,4037.02,1,Delaware PA,1839,0.7482
42045,4037.02,7,Delaware PA,619,0.2518
42045,4038,7,Delaware PA,6594,1
42045,4039.01,7,Delaware PA,3485,1
42045,4039.02,7,Delaware PA,3711,1
42045,4040.02,7,Delaware PA,7195,1
42045,4040.03,7,Delaware PA,1825,1
42045,4040.04,7,Delaware PA,6484,1
42045,4041.01,7,Delaware PA,6443,1
42045,4041.02,7,Delaware PA,5371,1
42045,4041.03,1,Delaware PA,812,0.2338
42045,4041.03,7,Delaware PA,2661,0.7662
42045,4042,7,Delaware PA,860,1
42045,4043,1,Delaware PA,2442,1
42045,4044,1,Delaware PA,1532,1
42045,4045,1,Delaware PA,5037,1
42045,4046,1,Delaware PA,2415,1
42045,4047,1,Delaware PA,4067,1
42045,4048,1,Delaware PA,2625,1
42045,4049,1,Delaware PA,1730,1
42045,4050,1,Delaware PA,2413,1
42045,4051,1,Delaware PA,2312,1
42045,4052,1,Delaware PA,2721,1
42045,4053,1,Delaware PA,3574,1
42045,4054,1,Delaware PA,2379,1
42045,4056,1,Delaware PA,1640,1
42045,4057,1,Delaware PA,2035,1
42045,4058,1,Delaware PA,2374,1
